"code","campaign","no2","lat","lon"
"284091","facade",16.5,50.805620000000005,4.945714
"284100","facade",28.4,51.12389,4.437538
"284118","facade",21.1,51.02998,3.8810000000000002
"284124","facade",26.8,51.02814,4.486280000000001
"284133","facade",25.3,51.13595,5.593076
"284139","facade",27.5,50.81728,3.2863559999999996
"284142","facade",20.7,51.14483,4.480494
"284157","facade",19.6,50.98217,4.834586
"284163","facade",19.2,50.91924,5.360881
"284190","facade",17.6,50.91607,3.7534620000000003
"284202","facade",30.9,51.198890000000006,4.402868
"284229","facade",18.9,50.80275,3.1303349999999996
"284247","facade",17.8,50.85586,5.481533
"284256","facade",27.5,51.179520000000004,4.1423309999999995
"284265","facade",19.7,51.3277,4.386111
"284268","facade",18.9,51.304429999999996,4.934436
"284280","facade",22.2,50.86371,4.629106
"284295","facade",24.1,51.12992,4.402032
"284310","facade",25.7,51.351459999999996,4.304772
"284316","facade",29.3,50.96247,4.0093440000000005
"284334","facade",25.9,51.13525,4.461151999999999
"284340","facade",15.3,50.791579999999996,5.054333
"284346","facade",20.4,51.11288,3.534236
"284352","facade",18.7,51.38535,4.5414
"284358","facade",19.7,51.22983,4.046687
"284364","facade",23.0,51.21076,4.6051150000000005
"284370","facade",14.4,50.97092,4.750221
"284373","facade",31.2,51.30287,4.410138
"284382","facade",28.6,51.17978,4.438817
"284388","facade",20.0,51.23602,5.377816999999999
"284397","facade",20.0,50.86124,4.211767
"284400","facade",23.2,51.20446,4.5061599999999995
"284409","facade",22.0,50.830870000000004,3.203774
"284430","facade",17.0,51.23053,5.072274
"284433","facade",18.9,50.81272,5.36879
"284436","facade",25.2,51.01977,4.241272
"284439","facade",20.6,51.0959,2.585496
"284466","facade",40.7,51.191790000000005,4.43194
"284472","facade",16.7,50.88455,4.625094
"284478","facade",18.4,51.331959999999995,4.410081
"284490","facade",23.9,50.913999999999994,3.223233
"284493","facade",20.2,51.09486,3.450962
"284496","facade",30.1,51.182809999999996,3.5702830000000003
"284505","facade",23.3,51.007020000000004,3.765614
"284508","facade",18.5,50.75801,4.484267
"284511","facade",23.5,50.988,3.202985
"284523","facade",14.7,50.93261,5.1266169999999995
"284526","facade",18.2,50.96753,4.180869
"284532","facade",16.2,51.24344,4.620718
"284538","facade",25.0,51.05418,4.347496
"284544","facade",21.6,50.881879999999995,3.2994809999999997
"284565","facade",34.1,50.80758,3.24827
"284571","facade",20.0,50.85699,4.6837800000000005
"284577","facade",25.3,50.9124629472547,4.44424147690866
"284586","facade",28.4,51.221790000000006,4.46479
"284589","facade",21.0,51.23437,4.8223910000000005
"284592","facade",16.4,51.1998,5.201765
"284598","facade",15.5,51.13077,5.358963
"284613","facade",20.4,51.03391,3.7952559999999997
"284616","facade",18.4,50.7890534632095,4.58365178542247
"284625","facade",19.3,51.34855,4.393852
"284649","facade",17.2,50.92004,4.822723000000001
"284655","facade",23.8,51.0799,4.396089
"284664","facade",20.9,50.82078,3.279211
"284667","facade",19.5,51.1072,3.224504
"284670","facade",22.7,50.93112,4.477745
"284673","facade",27.0,51.1965,3.253521
"284676","facade",35.9,51.15635,3.8153269999999995
"284679","facade",24.7,51.18103,4.157453
"284682","facade",30.3,51.162690000000005,4.14911
"284703","facade",16.3,50.756679999999996,3.5956080000000004
"284706","facade",33.6,51.300959999999996,4.570741
"284712","facade",27.7,51.16346,4.150974
"284727","facade",28.7,51.0668,3.758675
"284733","facade",22.7,50.90975,3.99246
"284745","facade",14.3,51.0793,5.580415
"284748","facade",18.4,51.153220000000005,4.306058999999999
"284751","facade",32.3,51.19003,4.38242
"284766","facade",22.3,51.2718,3.217738
"284769","facade",25.5,51.00567,5.601323000000001
"284787","facade",14.6,51.030390000000004,5.0458739999999995
"284790","facade",18.9,50.77751,4.238936
"284796","facade",23.6,51.212379999999996,2.894229
"284802","facade",21.7,50.93907,5.246045
"284814","facade",28.0,50.84963,3.6030309999999997
"284820","facade",35.6,50.96712,3.8503160000000003
"284826","facade",16.9,50.77935,4.1653150000000005
"284841","facade",35.0,51.22498,4.324617
"284847","facade",17.9,51.0666,3.105833
"284850","facade",18.1,50.89698,5.518274
"284859","facade",19.7,51.38288,4.476476
"284862","facade",15.4,50.825518794008204,5.37997242621691
"284871","facade",19.9,50.95067,4.836061
"284877","facade",21.6,50.90728,4.671673999999999
"284880","facade",21.9,51.14617,4.5711010000000005
"284883","facade",22.7,51.00899999999999,3.630197
"284895","facade",17.6,50.88006,3.608253
"284898","facade",19.1,51.06722,3.682465
"284901","facade",18.8,51.15644,5.812856
"284910","facade",20.5,50.87764,4.743798
"284922","facade",38.2,51.20495,4.449946
"284925","facade",26.8,51.0246,4.472714
"284946","facade",19.4,51.09559,4.846832
"284961","facade",16.7,50.89707,4.649973
"284967","facade",16.9,50.77232,4.551136
"284970","facade",22.7,50.98916,3.691008
"284991","facade",20.1,51.30404,4.48731
"285000","facade",18.9,51.01976,4.782522
"285015","facade",17.4,50.740109999999994,5.18142
"285021","facade",14.8,51.003890000000006,5.011122
"285024","facade",22.1,51.02408,2.911718
"285027","facade",16.7,50.98596,5.744858
"285048","facade",18.5,51.10587,3.2323
"285051","facade",25.7,51.12546,4.341737
"285063","facade",28.9,51.0893,2.982792
"285075","facade",16.9,51.08802,3.098051
"285081","facade",17.8,51.105,3.154958
"285120","facade",19.6,50.88939,4.722955000000001
"285135","facade",29.6,51.16577,4.463573
"285138","facade",18.3,50.7652191959239,5.43987144742562
"285147","facade",40.1,51.19689,4.422633
"285165","facade",22.3,51.20883,3.254961
"285171","facade",23.4,50.919990000000006,4.40908
"285174","facade",18.9,51.15783,4.902569000000001
"285192","facade",17.0,50.90148,3.8638339999999998
"285207","facade",15.7,50.77471,3.5165370000000005
"285243","facade",25.2,51.21213,3.2660560000000003
"285246","facade",15.2,50.94813,5.432457
"285252","facade",26.5,50.95981,4.031523
"285258","facade",19.5,51.1089,2.765263
"285261","facade",28.4,50.93116,4.438462
"285267","facade",18.7,51.13775,4.850539
"285294","facade",31.6,51.02847,3.7483120000000003
"285324","facade",30.8,50.87358,4.69987
"285330","facade",24.9,50.9702,3.018095
"285336","facade",40.5,51.202259999999995,4.39504
"285342","facade",21.8,50.90648,3.650322
"285345","facade",32.3,51.2267,4.410711
"285348","facade",32.9,51.02728,3.7090919999999996
"285357","facade",31.8,51.21417,4.32076
"285363","facade",33.7,50.88554,4.273802
"285366","facade",14.8,50.73668,3.623799
"285372","facade",19.2,51.28741624324739,4.48923220644955
"285384","facade",25.5,50.981590000000004,5.049302
"285387","facade",17.9,50.90361,3.926047
"285393","facade",22.7,51.15191,4.465859
"285402","facade",17.2,51.35245,4.845509
"285405","facade",23.9,50.92069,4.175693
"285441","facade",24.9,51.063140000000004,3.864328
"285456","facade",20.3,51.034040000000005,2.8634630000000003
"285468","facade",27.4,50.80472,3.185781
"285480","facade",18.0,51.228933889463796,3.60625583392819
"285489","facade",22.0,51.00519,3.208613
"285501","facade",26.3,51.08187,4.435523
"285510","facade",18.1,50.84628,3.222311
"285531","facade",29.6,51.181129999999996,4.8318
"285534","facade",21.5,51.161229999999996,2.971723
"285549","facade",23.2,50.97224,3.149911
"285555","facade",19.7,51.190870000000004,3.177132
"285570","facade",24.5,51.256209999999996,4.439307
"285573","facade",17.1,51.20923,5.313275
"285585","facade",18.6,50.95004,4.234807
"285594","facade",21.9,51.10504,4.300777
"285597","facade",17.2,50.81445,4.0641989999999995
"285612","facade",19.9,50.95711,3.9481900000000003
"285615","facade",23.3,51.18788,3.248828
"285618","facade",35.9,51.20667,4.391826
"285630","facade",24.8,50.819559999999996,4.025263
"285636","facade",16.2,51.00193,4.6170860000000005
"285651","facade",22.0,51.06619,3.6900370000000002
"285663","facade",16.3,50.778079999999996,3.412328
"285666","facade",43.4,51.12301,4.5736040000000004
"285669","facade",16.2,51.17559,5.063043
"285681","facade",20.4,51.25795,4.559273999999999
"285684","facade",19.7,50.90736,3.3686339999999997
"285690","facade",20.6,50.85387,3.5997410000000003
"285696","facade",26.8,50.73847,4.362337999999999
"285699","facade",16.5,51.36204,4.441885
"285708","facade",35.8,51.2031178700827,4.43502188352863
"285720","facade",22.6,51.229,3.2378080000000002
"285726","facade",17.9,51.02642,3.156333
"285729","facade",16.1,50.759170000000005,4.2187
"285750","facade",21.1,51.34319,4.650133
"285756","facade",18.5,50.97782,3.5700790000000002
"285768","facade",19.2,50.94851,5.47135
"285780","facade",18.2,51.35672,4.870784
"285789","facade",21.6,51.352909999999994,4.6429480000000005
"285804","facade",17.7,50.989709999999995,4.674859
"285819","facade",21.3,50.96697,3.8803959999999997
"285822","facade",15.8,50.95989,4.647025
"285828","facade",29.9,51.01614,4.47277
"285831","facade",26.6,50.85479,3.884326
"285837","facade",17.5,51.23748,4.964968
"285864","facade",14.7,50.86586,5.030945
"285870","facade",16.7,51.21669,4.917053
"285873","facade",17.8,50.85457,5.5498970000000005
"285876","facade",26.2,50.91004,4.431177
"285882","facade",14.4,50.92677,4.8053930000000005
"285888","facade",15.8,51.388059999999996,5.023358999999999
"285900","facade",28.8,51.179840000000006,4.353714
"285903","facade",22.7,51.0136,3.7728370000000004
"285924","facade",14.8,51.15967,4.0720339999999995
"285936","facade",23.9,50.98287,4.2292
"285939","facade",22.3,50.921440000000004,3.844625
"285942","facade",28.1,51.196220000000004,4.528173000000001
"285948","facade",17.6,50.89042,3.4500040000000003
"285951","facade",34.2,51.14813,4.576669
"285957","facade",21.2,51.1632982026873,4.72877097919635
"285963","facade",19.0,50.784459999999996,5.462399
"285966","facade",20.3,51.04122,2.647511
"285975","facade",29.4,50.86775,3.619017
"285990","facade",19.5,51.14175,3.336578
"285996","facade",22.7,51.35873,4.320067
"286002","facade",22.9,51.07978,3.7061339999999996
"286005","facade",23.1,51.23434,4.56324
"286011","facade",27.2,51.141999999999996,3.3412949999999997
"286023","facade",15.8,50.730259999999994,3.63329
"286041","facade",49.8,50.941990000000004,4.018408999999999
"286053","facade",19.2,50.86427,2.726604
"286059","facade",23.5,50.8771,4.032783
"286062","facade",36.3,51.22625,4.434843
"286068","facade",18.4,50.90237,4.5464269999999996
"286071","facade",26.2,50.8902,3.236364
"286086","facade",22.0,51.22551,3.7531559999999997
"286104","facade",17.7,50.80434,4.928008
"286116","facade",26.3,50.94258,4.037382
"286119","facade",23.4,50.83449,4.479964
"286131","facade",16.4,51.170590000000004,5.171626
"286140","facade",20.0,51.15077,4.617043
"286143","facade",34.7,50.984970000000004,4.054918
"286149","facade",17.9,50.77803,4.896659
"286152","facade",27.0,51.02939,3.7224129999999995
"286161","facade",20.3,51.41488,4.7581
"286164","facade",25.0,51.15858,4.123366000000001
"286170","facade",23.7,51.05774,3.519131
"286191","facade",23.9,50.8952,3.916678
"286197","facade",15.3,50.98162,4.871735
"286203","facade",22.9,51.178509999999996,3.9483800000000002
"286209","facade",21.2,50.81003,5.169836
"286221","facade",23.0,50.85492,3.607851
"286227","facade",25.3,51.07647,3.7118519999999995
"286236","facade",19.8,50.991820000000004,4.501346
"286242","facade",21.3,50.966440000000006,3.971828
"286245","facade",29.2,51.20708,3.235143
"286254","facade",21.8,51.03552,4.5283169999999995
"286266","facade",23.0,50.99175,5.392747
"286269","facade",16.6,50.82698,3.938007
"286272","facade",17.7,50.77326,4.064262
"286275","facade",26.8,51.1252,4.199024
"286281","facade",18.9,50.9838,4.519582
"286290","facade",20.5,51.207159999999995,3.435199
"286299","facade",20.5,50.87648,4.733528
"286305","facade",21.8,51.28706,3.6402010000000002
"286308","facade",17.8,50.765409999999996,3.861124
"286329","facade",15.6,50.98165,5.282124
"286332","facade",19.3,50.9064,4.620935
"286341","facade",19.7,51.089729999999996,4.870911
"286347","facade",25.3,50.95662,3.126786
"286356","facade",14.9,51.05672,4.206397
"286386","facade",21.1,51.03305,3.707764
"286395","facade",17.6,51.01758,3.3018989999999997
"286401","facade",26.2,50.818870000000004,3.119196
"286422","facade",17.2,51.15437,5.606808
"286428","facade",42.4,51.123709999999996,4.3913199999999994
"286434","facade",16.1,50.837070000000004,3.565196
"286437","facade",21.8,51.17752,2.916793
"286443","facade",18.0,50.971759999999996,4.54902
"286470","facade",35.6,51.21212,4.454059
"286476","facade",19.4,50.92197,4.094041000000001
"286482","facade",26.0,51.22424,4.539477
"286488","facade",16.6,51.08607,5.226172
"286515","facade",23.0,51.20913,4.2389410000000005
"286521","facade",23.9,50.9614,4.204586
"286524","facade",16.7,51.055,5.370401
"286527","facade",24.8,50.91084,4.365425
"286539","facade",18.1,50.81642,5.181241
"286542","facade",37.0,51.228120000000004,4.414678
"286554","facade",18.0,50.80911,5.620927
"286557","facade",18.4,50.83848,3.5446459999999997
"286560","facade",19.6,50.90491,4.520594
"286569","facade",17.5,50.92217,4.177201999999999
"286578","facade",16.7,50.99565,4.849041000000001
"286581","facade",17.4,50.80298,5.095680000000001
"286584","facade",19.6,51.09948,4.475908
"286587","facade",20.1,50.75703,5.076676
"286596","facade",17.0,50.89646,5.510894
"286611","facade",16.2,50.773579999999995,3.69635
"286617","facade",16.1,51.06223,5.30047
"286629","facade",23.5,51.34519,4.672994
"286635","facade",22.1,51.125440000000005,3.009356
"286638","facade",23.0,50.9812595221323,3.53357018174762
"286641","facade",24.5,51.13707,5.59425
"286647","facade",16.9,51.26291,5.056975
"286653","facade",18.6,50.94327,3.660688
"286656","facade",16.6,51.069590000000005,4.677137999999999
"286674","facade",15.0,50.795770000000005,4.156593
"286686","facade",21.7,51.1512,4.1425790000000005
"286698","facade",15.9,50.82468,5.457607
"286704","facade",21.8,50.81391,5.187647
"286713","facade",17.9,51.03683,5.279355000000001
"286716","facade",23.0,51.06997,4.151025
"286722","facade",20.4,50.79322,4.488117
"286752","facade",25.9,50.80475,3.125623
"286758","facade",16.6,51.0521,5.28207
"286773","facade",17.8,51.10042,4.99846
"286782","facade",24.5,51.08858,2.972141
"286788","facade",20.3,51.09548,4.39876
"286794","facade",26.7,50.95219,3.1177080000000004
"286797","facade",20.7,50.86522,3.398712
"286800","facade",19.0,50.80977,5.601458
"286809","facade",23.8,51.21409,3.2060459999999997
"286812","facade",28.0,50.93349,2.9288849999999997
"286815","facade",20.1,51.07326,3.354483
"286827","facade",15.8,51.19963,5.08225
"286830","facade",19.2,50.92532,4.2325
"286848","facade",18.6,51.35783,4.765761
"286866","facade",40.0,51.099270000000004,4.507186
"286875","facade",20.8,51.16151,3.065023
"286878","facade",22.2,50.79124,5.2241089999999994
"286881","facade",23.7,51.215270000000004,2.917706
"286884","facade",18.4,51.18358,3.1737580000000003
"286890","facade",14.3,51.11499,5.168305
"286893","facade",17.6,50.960359999999994,4.792203
"286902","facade",21.2,51.32995,4.946415
"286905","facade",19.4,50.82334,5.206242
"286908","facade",23.1,51.227129999999995,3.712025
"286914","facade",20.7,51.14114,4.066781
"286920","facade",23.3,51.227,4.542236
"286929","facade",20.2,50.80002,3.09623
"286947","facade",17.9,51.0338,4.080063
"286953","facade",25.4,51.093509999999995,3.445065
"286956","facade",20.9,51.18555,3.086976
"286959","facade",17.5,51.30907,4.751003
"286962","facade",19.4,51.23608,4.585204
"286974","facade",26.9,50.92715,4.420571
"286983","facade",24.4,50.825070000000004,3.318807
"286995","facade",15.0,50.84106,3.724884
"287004","facade",44.3,51.04782,3.7341339999999996
"287013","facade",18.3,50.952040000000004,4.661066
"287025","facade",29.2,50.8161537336671,3.3062781938271497
"287031","facade",18.7,51.2899,5.048312
"287046","facade",18.6,51.031040000000004,3.027617
"287049","facade",18.1,51.04206,4.849342
"287052","facade",21.0,51.12993,4.582347
"287058","facade",14.9,50.99582,4.80491
"287064","facade",29.8,51.21072,4.658265
"287070","facade",18.5,51.300090000000004,4.443892
"287088","facade",27.8,50.9257,4.711040000000001
"287091","facade",30.7,51.13998,5.586432
"287094","facade",18.9,51.147940000000006,3.1419189999999997
"287106","facade",20.4,50.99345,5.513827
"287109","facade",23.1,51.272909999999996,4.448618
"287112","facade",17.5,51.14458,3.961065
"287124","facade",15.4,50.9333,5.588726
"287151","facade",36.6,51.1533631032133,4.42234118864523
"287154","facade",20.1,51.10662,4.46971
"287169","facade",15.4,50.96066,4.752251
"287175","facade",20.5,50.94396,5.517332
"287178","facade",17.7,51.231413997612,4.83948933785724
"287193","facade",20.7,51.19079,3.236607
"287202","facade",21.7,50.9695,4.185016
"287208","facade",18.6,50.88317,4.186497
"287214","facade",21.2,50.8431,3.300665
"287223","facade",27.7,50.84662,3.258675
"287226","facade",21.1,51.10221,3.569582
"287241","facade",32.8,51.20363,4.263394
"287247","facade",23.2,51.1986,3.246852
"287256","facade",14.0,50.80535,5.402935
"287259","facade",19.8,50.78225,4.486315
"287277","facade",17.6,50.86909,4.673681
"287280","facade",22.5,51.01331,4.195264
"287283","facade",25.2,50.90891,4.666311
"287295","facade",15.6,50.98042,4.63476
"287307","facade",27.9,51.22827,5.433871
"287313","facade",18.3,50.90625,4.15894
"287337","facade",24.3,51.19574,2.981313
"287349","facade",18.3,51.16402,4.996803
"287352","facade",21.2,50.87985,4.736078
"287355","facade",48.6,51.40532,4.763024
"287358","facade",20.8,51.03707,4.304798
"287361","facade",20.1,51.33704,4.361731
"287364","facade",18.5,50.8964569038004,3.8650162375889097
"287370","facade",17.8,50.90585,4.62472
"287379","facade",17.8,51.05299,5.736356
"287385","facade",30.5,50.81442,3.3427849999999997
"287388","facade",23.7,50.98301,3.68641
"287391","facade",31.8,51.29097,4.4394849999999995
"287394","facade",20.3,50.97789,4.582039
"287397","facade",21.2,51.06909,4.463129
"287400","facade",17.0,50.7456,3.991681
"287418","facade",18.9,50.89307,3.4637589999999996
"287421","facade",18.4,51.01181,3.310429
"287430","facade",18.4,51.23642,5.308006
"287433","facade",19.3,50.95346,5.243302
"287442","facade",46.9,51.20798,3.2292110000000003
"287448","facade",38.5,51.22817,4.421221
"287454","facade",19.4,51.1262,5.352712
"287457","facade",20.5,51.07221,4.481517
"287460","facade",18.9,51.17575,3.0823959999999997
"287475","facade",30.2,50.888952616265705,4.435442140815059
"287478","facade",34.0,51.218740000000004,4.333651000000001
"287481","facade",15.6,51.2305,5.480302
"287484","facade",24.1,51.137640000000005,4.748705999999999
"287493","facade",22.6,51.050670000000004,2.721029
"287505","facade",15.2,51.16292,5.059742
"287526","facade",25.3,50.92988,4.453236
"287529","facade",22.7,51.24835,4.46544
"287538","facade",29.6,51.25517,4.447154
"287547","facade",23.2,51.05771,4.117421
"287553","facade",22.8,51.15182,4.479429
"287565","facade",21.4,50.87636,4.024349
"287568","facade",18.0,50.9052204597319,3.83755001334413
"287577","facade",30.6,51.15605,4.458096
"287580","facade",17.7,51.16312,5.769826
"287583","facade",17.3,51.01126,5.607188
"287586","facade",15.4,50.73896,5.130741
"287592","facade",17.6,50.93528,3.784099
"287595","facade",42.2,51.01124,3.703233
"287619","facade",13.8,51.04845,5.626582
"287631","facade",30.4,50.912259999999996,5.321423
"287634","facade",17.9,51.04036,3.9902660000000005
"287640","facade",17.5,51.30697,4.89675
"287646","facade",35.2,51.221309999999995,4.43466
"287652","facade",23.0,50.93544,3.979114
"287655","facade",18.6,51.1006804135445,3.45471574914275
"287658","facade",30.0,51.337140000000005,3.246138
"287667","facade",22.8,51.29146,4.442019999999999
"287670","facade",31.7,50.94267,3.137101
"287673","facade",19.9,51.00002,3.609193
"287691","facade",24.5,50.94608,3.136637
"287697","facade",15.5,50.83385,5.205566999999999
"287715","facade",17.8,51.23166,5.284681
"287730","facade",22.7,51.147859999999994,4.351895
"287739","facade",27.7,51.0018,3.212558
"287742","facade",23.7,51.14145,4.592815
"287745","facade",18.2,50.97032,4.245016000000001
"287757","facade",20.4,50.91375,4.1073059999999995
"287760","facade",21.8,51.228390000000005,5.313166000000001
"287763","facade",18.3,50.84365,5.576642
"287790","facade",19.9,50.8253,4.653617
"287793","facade",23.2,51.144690000000004,4.8563339999999995
"287796","facade",35.1,50.8846,4.717931
"287805","facade",22.0,50.817640000000004,3.260807
"287811","facade",22.2,50.92024,3.3741809999999997
"287814","facade",18.3,51.22551,4.886621
"287820","facade",16.0,50.817029999999995,3.8924309999999998
"287826","facade",21.6,50.8995567681287,4.0572447803957
"287829","facade",19.2,50.94473,4.582456
"287835","facade",22.1,51.427459999999996,4.469966
"287865","facade",36.1,51.21567,4.429511
"287886","facade",27.2,51.23531,4.411058000000001
"287889","facade",18.1,50.86795,5.5223059999999995
"287895","facade",18.1,50.775909999999996,3.491
"287901","facade",14.8,51.31392,5.011751
"287904","facade",22.9,50.79485,3.19901
"287928","facade",22.4,51.127577506077394,3.8650525740722
"287931","facade",27.1,51.33368,4.3695580000000005
"287934","facade",53.8,50.87809,4.264064
"287961","facade",17.4,50.867059999999995,4.829089
"287973","facade",19.4,51.026759999999996,4.974711
"287982","facade",20.7,50.881809999999994,4.723647
"287991","facade",15.7,51.17145,5.156524
"288006","facade",16.5,50.95966,3.995389
"288021","facade",25.2,51.38771,4.600199
"288033","facade",21.7,51.05218,5.250269
"288045","facade",16.2,50.7918,3.959721
"288063","facade",18.9,50.97675,4.927224
"288084","facade",22.5,50.85541,3.3501819999999998
"288099","facade",19.2,51.07672,5.090231
"288105","facade",16.5,50.99411,4.858495
"288120","facade",36.4,50.89111,3.06055
"288141","facade",21.4,50.92171,4.334521
"288144","facade",16.6,51.1918544927322,5.51910015106403
"288147","facade",47.8,51.19301,4.098508
"288150","facade",27.2,51.32801,4.370959
"288159","facade",13.9,50.79126,4.59815
"288168","facade",16.7,51.02775,4.978415
"288174","facade",16.3,51.08426,5.029908
"288195","facade",25.8,51.14533,4.362813
"288204","facade",31.1,51.20667,4.527411
"288207","facade",24.2,51.21671,2.884996
"288210","facade",21.7,51.30746,4.572843
"288231","facade",24.4,51.16415,4.452173999999999
"288237","facade",25.0,51.17816,4.451192
"288240","facade",24.2,51.14055,5.593787
"288246","facade",30.1,51.19453,3.808164
"288273","facade",20.9,51.0491,4.101518
"288276","facade",18.9,51.0648,4.256973
"288285","facade",17.6,51.17971,4.983537999999999
"288309","facade",20.1,50.91322,3.128813
"288336","facade",17.7,50.818059999999996,3.063641
"288339","facade",32.0,50.769490000000005,3.8742589999999995
"288351","facade",25.1,51.20998,2.8756049999999997
"288384","facade",23.8,50.83435,4.728953
"288393","facade",24.7,50.874790000000004,3.8117099999999997
"288408","facade",18.7,50.96376,4.377055
"288414","facade",19.8,51.18796,3.218789
"288429","facade",16.8,50.95712,4.226324
"288435","facade",25.6,51.31467,3.1213599999999997
"288441","facade",19.4,50.8609,4.247686
"288444","facade",19.6,51.02297,5.744821
"288450","facade",25.2,51.28633,4.420293
"288453","facade",32.5,50.879329999999996,4.703507
"288459","facade",40.2,51.20705,4.423362
"288468","facade",35.1,51.19637,4.398483000000001
"288471","facade",19.6,50.978429999999996,3.889595
"288477","facade",19.5,51.049659999999996,3.6499839999999995
"288495","facade",14.8,51.1975,5.069252
"288507","facade",24.6,50.87592,4.881468
"288516","facade",40.0,51.02081,4.475747
"288519","facade",17.1,51.0011112585269,4.8951611095094005
"288522","facade",27.8,51.22047,4.500389
"288528","facade",37.5,51.18719,4.425257
"288540","facade",20.0,50.988440000000004,3.4655129999999996
"288543","facade",20.2,50.93166,3.838112
"288546","facade",28.9,50.94775,4.025268
"288552","facade",17.3,50.75365,3.947254
"288555","facade",24.8,50.932190000000006,4.371937
"288558","facade",17.1,50.77766,5.075664
"288564","facade",18.8,51.07204,4.817193
"288570","facade",19.8,51.14198,3.344325
"288579","facade",26.9,51.15696,4.301683000000001
"288582","facade",36.9,51.193940000000005,4.402202
"288588","facade",22.0,51.15245,4.467377
"288591","facade",18.7,51.190329999999996,3.542093
"288597","facade",27.4,50.84216,3.200217
"288603","facade",16.3,51.068916875988904,5.51761432924087
"288633","facade",24.1,51.10723,4.330166999999999
"288645","facade",18.5,51.028859999999995,2.857538
"288654","facade",23.5,51.16507,4.472387
"288657","facade",23.5,51.33174,4.947396
"288660","facade",21.2,50.91863,5.434284
"288666","facade",16.9,50.895309999999995,3.630604
"288684","facade",22.5,51.28058,3.67781
"288693","facade",28.2,50.82878,3.264585
"288699","facade",19.3,51.14602,4.75652
"288702","facade",22.7,51.03051,2.8569430000000002
"288705","facade",19.9,51.00521,4.5167589999999995
"288714","facade",39.4,51.02882,4.468933
"288723","facade",18.7,51.08963,4.913239
"288726","facade",31.1,50.836290000000005,3.262041
"288732","facade",25.9,50.95791,3.637785
"288741","facade",22.3,50.81013,3.114062
"288750","facade",22.4,50.8375,3.2305349999999997
"288753","facade",22.2,51.155672554316396,3.72578479299771
"288774","facade",31.1,51.08644,3.9590949999999996
"288777","facade",23.9,51.14269,4.390468
"288789","facade",23.4,50.92115,3.78994
"288804","facade",21.7,50.91851,3.6469400000000003
"288828","facade",19.8,51.05434,5.385206
"288831","facade",15.8,51.34124,5.101995
"288834","facade",19.5,51.32002,4.861076000000001
"288843","facade",16.1,51.118590000000005,5.640854
"288849","facade",19.3,51.09414,3.011612
"288852","facade",33.6,51.22249,4.2253300000000005
"288873","facade",25.6,51.022079999999995,4.491777
"288882","facade",18.4,50.9202,4.691185
"288885","facade",30.9,50.8312,3.276459
"288906","facade",29.2,51.08936,4.390823
"288915","facade",26.0,51.1748,4.30823
"288936","facade",23.2,51.06621,3.7027970000000003
"288939","facade",31.5,51.06198,3.8104620000000002
"288951","facade",19.1,51.08613,4.33286
"288957","facade",20.5,51.2044927016557,5.55871061290697
"288963","facade",19.6,50.83206,4.474293
"288969","facade",18.2,51.31607,4.82673
"288975","facade",21.2,51.28934,3.069074
"288978","facade",18.1,51.145590000000006,4.064674
"288999","facade",18.0,51.30142,4.580381
"289008","facade",34.5,51.19916,4.469371
"289011","facade",21.1,50.98802,3.744718
"289014","facade",22.5,50.731390000000005,4.234597
"289017","facade",20.5,50.893809999999995,4.057346
"289023","facade",22.6,50.875240000000005,4.676312
"289029","facade",17.7,51.09357,5.693678
"289038","facade",23.3,51.06577,3.764222
"289047","facade",26.1,50.82736,3.258308
"289053","facade",16.6,51.08741,2.987436
"289065","facade",14.8,51.09118,5.25735
"289068","facade",26.6,51.19416,4.484876
"289077","facade",18.9,51.0114,3.8760730000000003
"289092","facade",32.5,51.26688,4.640157
"289101","facade",32.0,50.86766,4.700312
"289107","facade",23.8,50.96821,3.7098910000000003
"289110","facade",39.5,51.21289,4.425586
"289128","facade",17.7,50.987390000000005,4.533775
"289131","facade",34.3,50.88258,4.685569999999999
"289146","facade",19.3,50.95191,3.637837
"289167","facade",22.5,51.306059999999995,5.012699
"289170","facade",30.6,50.88408,4.471280999999999
"289176","facade",47.4,51.21654,4.442158999999999
"289179","facade",20.4,51.1723,5.174691
"289182","facade",17.6,50.76571,3.5441059999999998
"289194","facade",20.7,50.99592,4.418341000000001
"289203","facade",17.2,50.94327,4.21949
"289221","facade",26.7,51.00894,4.470242
"289248","facade",14.1,50.73687,5.250293
"289251","facade",17.9,50.8804,4.835608000000001
"289278","facade",35.4,50.86455,4.695969
"289284","facade",17.9,51.0058,4.874561
"289287","facade",17.6,51.25553,4.943656
"289290","facade",27.7,51.17877,4.461507
"289293","facade",22.6,50.861059999999995,4.526992
"289305","facade",17.6,50.877320000000005,4.738795
"289308","facade",27.0,50.892309999999995,3.832296
"289317","facade",24.3,51.25868,4.506133
"289323","facade",21.3,51.09688,4.242564
"289332","facade",26.7,51.37945,4.474868
"289347","facade",38.0,51.13316,4.191033999999999
"289353","facade",20.6,51.332073781707706,4.77375264574527
"289356","facade",19.7,50.861540000000005,4.71132
"289359","facade",22.8,51.275890000000004,4.440898000000001
"289362","facade",32.3,50.919959999999996,4.363557
"289365","facade",25.6,51.00578,3.976243
"289383","facade",17.4,50.94273,4.674263
"289386","facade",20.6,50.97439,3.7383620000000004
"289407","facade",18.7,50.82888,5.502504
"289410","facade",20.7,51.13409,3.669059
